store_name,product_name,analysis_month,monthly_inventory,monthly_sales,inventory_sales_diff,inventory_status
"Eco Market","EcoWare Toys Item 15",25-01,-10,0,-10,"inventory issue"
"Eco Market","EcoWare Fashion Item 16",25-01,-2,2,-4,"within demand"
"Eco Market","PlayOn Home Item 17",25-01,-3,0,-3,"within demand"
"Eco Market","Nova Books Item 18",25-01,39,4,35,"inventory issue"
"Eco Market","PlayOn Grocery Item 20",25-01,37,0,37,"inventory issue"
"Eco Market","Crafto Grocery Item 22",25-01,-5,3,-8,"inventory issue"
"Eco Market","PlayOn Beauty Item 23",25-01,-4,0,-4,"within demand"
"Eco Market","EcoWare Grocery Item 24",25-01,-1,0,-1,"within demand"
"Eco Market","UrbanX Grocery Item 26",25-01,28,0,28,"inventory issue"
"Eco Market","Crafto Fashion Item 27",25-01,10,0,10,"inventory issue"
"Eco Market","PlayOn Fashion Item 28",25-01,0,4,-4,"within demand"
"Eco Market","Acme Books Item 29",25-01,50,0,50,"inventory issue"
"Eco Market","Zenon Fashion Item 30",25-01,38,0,38,"inventory issue"
"Eco Market","UrbanX Fashion Item 31",25-01,0,4,-4,"within demand"
"Eco Market","Acme Grocery Item 32",25-01,-2,0,-2,"within demand"
"Eco Market","Nova Electronics Item 33",25-01,-2,2,-4,"within demand"
"Eco Market","Luxe Home Item 35",25-01,0,10,-10,"inventory issue"
"Eco Market","Pulse Grocery Item 36",25-01,29,4,25,"inventory issue"
"Eco Market","Pulse Fashion Item 37",25-01,66,0,66,"inventory issue"
"Eco Market","Acme Grocery Item 38",25-01,36,2,34,"inventory issue"
"Eco Market","PlayOn Home Item 39",25-01,36,1,35,"inventory issue"
"Eco Market","Pulse Books Item 40",25-01,43,0,43,"inventory issue"
"Eco Market","UrbanX Toys Item 41",25-01,10,0,10,"inventory issue"
"Eco Market","Luxe Beauty Item 42",25-01,17,0,17,"inventory issue"
"Eco Market","EcoWare Fashion Item 44",25-01,34,0,34,"inventory issue"
"Eco Market","Pulse Beauty Item 46",25-01,-5,0,-5,"within demand"
"Eco Market","Luxe Sports Item 47",25-01,66,5,61,"inventory issue"
"Eco Market","Luxe Sports Item 48",25-01,-4,5,-9,"inventory issue"
"Eco Market","Crafto Beauty Item 49",25-01,-1,0,-1,"within demand"
"Eco Market","Pulse Toys Item 50",25-01,9,0,9,"inventory issue"
"Eco Market","Luxe Fashion Item 52",25-01,-5,3,-8,"inventory issue"
"Eco Market","EcoWare Electronics Item 54",25-01,-5,4,-9,"inventory issue"
"Eco Market","Luxe Beauty Item 55",25-01,1,0,1,"within demand"
"Eco Market","Zenon Beauty Item 56",25-01,3,2,1,"within demand"
"Eco Market","PlayOn Electronics Item 57",25-01,30,3,27,"inventory issue"
"Eco Market","EcoWare Electronics Item 58",25-01,0,1,-1,"within demand"
"Eco Market","Pulse Home Item 59",25-01,34,3,31,"inventory issue"
"Eco Market","EcoWare Books Item 61",25-01,29,0,29,"inventory issue"
"Eco Market","Acme Fashion Item 62",25-01,-4,0,-4,"within demand"
"Eco Market","Crafto Grocery Item 63",25-01,3,0,3,"within demand"
"Eco Market","Nova Electronics Item 64",25-01,19,2,17,"inventory issue"
"Eco Market","Acme Grocery Item 65",25-01,0,1,-1,"within demand"
"Eco Market","Nova Electronics Item 66",25-01,48,0,48,"inventory issue"
"Eco Market","Luxe Fashion Item 67",25-01,2,2,0,"within demand"
"Eco Market","EcoWare Books Item 68",25-01,43,2,41,"inventory issue"
"Eco Market","Acme Books Item 69",25-01,-5,0,-5,"within demand"
"Eco Market","Crafto Sports Item 73",25-01,0,5,-5,"within demand"
"Eco Market","UrbanX Sports Item 75",25-01,-2,4,-6,"inventory issue"
"Eco Market","Nova Books Item 76",25-01,49,0,49,"inventory issue"
"Eco Market","Pulse Home Item 77",25-01,19,0,19,"inventory issue"
"Eco Market","PlayOn Fashion Item 78",25-01,-1,1,-2,"within demand"
"Eco Market","Freshly Grocery Item 79",25-01,-3,0,-3,"within demand"
"Eco Market","Acme Electronics Item 80",25-01,2,0,2,"within demand"
"Eco Market","Nova Electronics Item 82",25-01,0,2,-2,"within demand"
"Eco Market","Pulse Electronics Item 83",25-01,-3,0,-3,"within demand"
"Eco Market","Pulse Fashion Item 84",25-01,23,1,22,"inventory issue"
"Eco Market","Pulse Grocery Item 85",25-01,12,0,12,"inventory issue"
"Eco Market","Nova Electronics Item 87",25-01,-4,0,-4,"within demand"
"Eco Market","UrbanX Fashion Item 88",25-01,-2,0,-2,"within demand"
"Eco Market","Freshly Fashion Item 89",25-01,13,0,13,"inventory issue"
"Eco Market","Pulse Fashion Item 90",25-01,-2,3,-5,"within demand"
"Eco Market","Acme Home Item 91",25-01,26,1,25,"inventory issue"
"Eco Market","Acme Beauty Item 92",25-01,-4,1,-5,"within demand"
"Eco Market","PlayOn Beauty Item 93",25-01,29,0,29,"inventory issue"
"Eco Market","Nova Home Item 94",25-01,0,2,-2,"within demand"
"Eco Market","Crafto Electronics Item 95",25-01,-3,0,-3,"within demand"
"Eco Market","Luxe Toys Item 97",25-01,1,0,1,"within demand"
"Eco Market","Crafto Beauty Item 98",25-01,1,5,-4,"within demand"
"Eco Market","EcoWare Fashion Item 100",25-01,31,0,31,"inventory issue"
"Eco Market","EcoWare Toys Item 101",25-01,0,5,-5,"within demand"
"Eco Market","Nova Toys Item 102",25-01,0,3,-3,"within demand"
"Eco Market","Zenon Electronics Item 103",25-01,-1,2,-3,"within demand"
"Eco Market","Nova Fashion Item 104",25-01,0,3,-3,"within demand"
"Eco Market","PlayOn Home Item 106",25-01,0,4,-4,"within demand"
"Eco Market","Freshly Home Item 107",25-01,-1,0,-1,"within demand"
"Eco Market","PlayOn Toys Item 110",25-01,12,1,11,"inventory issue"
"Eco Market","PlayOn Home Item 111",25-01,0,4,-4,"within demand"
"Eco Market","Zenon Toys Item 112",25-01,-6,5,-11,"inventory issue"
"Eco Market","Acme Books Item 113",25-01,-5,3,-8,"inventory issue"
"Eco Market","Zenon Toys Item 114",25-01,-2,5,-7,"inventory issue"
"Eco Market","Nova Home Item 118",25-01,0,7,-7,"inventory issue"
"Eco Market","Acme Fashion Item 120",25-01,40,5,35,"inventory issue"
"Eco Market","Pulse Fashion Item 121",25-01,-2,0,-2,"within demand"
"Eco Market","Zenon Grocery Item 122",25-01,-5,0,-5,"within demand"
"Eco Market","Acme Sports Item 123",25-01,-4,0,-4,"within demand"
"Eco Market","Luxe Beauty Item 124",25-01,3,0,3,"within demand"
"Eco Market","Acme Electronics Item 125",25-01,17,0,17,"inventory issue"
"Eco Market","EcoWare Toys Item 126",25-01,-5,7,-12,"inventory issue"
"Eco Market","Zenon Sports Item 127",25-01,0,4,-4,"within demand"
"Eco Market","UrbanX Home Item 128",25-01,6,0,6,"inventory issue"
"Eco Market","EcoWare Home Item 129",25-01,-2,0,-2,"within demand"
"Eco Market","Crafto Electronics Item 131",25-01,3,0,3,"within demand"
"Eco Market","Nova Books Item 132",25-01,1,0,1,"within demand"
"Eco Market","Pulse Home Item 133",25-01,56,0,56,"inventory issue"
"Eco Market","Crafto Books Item 138",25-01,0,7,-7,"inventory issue"
"Eco Market","Luxe Beauty Item 140",25-01,45,3,42,"inventory issue"
"Eco Market","Pulse Toys Item 141",25-01,1,4,-3,"within demand"
"Eco Market","Nova Home Item 142",25-01,33,5,28,"inventory issue"
"Eco Market","Zenon Beauty Item 143",25-01,-4,0,-4,"within demand"
"Eco Market","Crafto Grocery Item 144",25-01,0,4,-4,"within demand"
"Eco Market","PlayOn Electronics Item 145",25-01,-5,5,-10,"inventory issue"
"Eco Market","Pulse Sports Item 148",25-01,9,0,9,"inventory issue"
"Eco Market","EcoWare Books Item 149",25-01,0,1,-1,"within demand"
"Eco Market","Luxe Electronics Item 150",25-01,-1,0,-1,"within demand"
"Eco Market","PlayOn Grocery Item 152",25-01,-3,0,-3,"within demand"
"Eco Market","Luxe Books Item 153",25-01,17,2,15,"inventory issue"
"Eco Market","Luxe Books Item 155",25-01,0,0,0,"within demand"
"Eco Market","Luxe Fashion Item 158",25-01,7,3,4,"within demand"
"Eco Market","PlayOn Books Item 160",25-01,-5,0,-5,"within demand"
"Eco Market","EcoWare Books Item 162",25-01,2,5,-3,"within demand"
"Eco Market","Crafto Toys Item 163",25-01,37,0,37,"inventory issue"
"Eco Market","Crafto Home Item 164",25-01,-9,0,-9,"inventory issue"
"Eco Market","UrbanX Fashion Item 166",25-01,30,0,30,"inventory issue"
"Eco Market","Pulse Books Item 167",25-01,-6,0,-6,"inventory issue"
"Eco Market","EcoWare Sports Item 168",25-01,-1,0,-1,"within demand"
"Eco Market","Acme Electronics Item 169",25-01,0,5,-5,"within demand"
"Eco Market","Nova Toys Item 171",25-01,-3,0,-3,"within demand"
"Eco Market","Luxe Sports Item 172",25-01,5,0,5,"within demand"
"Eco Market","UrbanX Fashion Item 173",25-01,2,7,-5,"within demand"
"Eco Market","Acme Fashion Item 175",25-01,27,6,21,"inventory issue"
"Eco Market","Pulse Fashion Item 176",25-01,0,1,-1,"within demand"
"Eco Market","UrbanX Beauty Item 177",25-01,32,0,32,"inventory issue"
"Eco Market","Zenon Grocery Item 179",25-01,21,5,16,"inventory issue"
"Eco Market","Luxe Grocery Item 180",25-01,31,0,31,"inventory issue"
"Eco Market","Zenon Electronics Item 181",25-01,19,0,19,"inventory issue"
"Eco Market","Crafto Home Item 182",25-01,-4,2,-6,"inventory issue"
"Eco Market","Pulse Home Item 184",25-01,-5,5,-10,"inventory issue"
"Eco Market","EcoWare Home Item 185",25-01,7,5,2,"within demand"
"Eco Market","Zenon Beauty Item 187",25-01,1,0,1,"within demand"
"Eco Market","Pulse Grocery Item 189",25-01,-2,0,-2,"within demand"
"Eco Market","Pulse Toys Item 190",25-01,0,5,-5,"within demand"
"Eco Market","Acme Grocery Item 193",25-01,3,4,-1,"within demand"
"Eco Market","Nova Electronics Item 196",25-01,-5,0,-5,"within demand"
"Eco Market","Luxe Sports Item 200",25-01,-1,0,-1,"within demand"
"Eco Market","Nova Electronics Item 202",25-01,47,0,47,"inventory issue"
"Eco Market","PlayOn Grocery Item 203",25-01,28,2,26,"inventory issue"
"Eco Market","Zenon Fashion Item 204",25-01,0,1,-1,"within demand"
"Eco Market","Freshly Fashion Item 205",25-01,9,8,1,"within demand"
"Eco Market","UrbanX Electronics Item 206",25-01,14,0,14,"inventory issue"
"Eco Market","Pulse Toys Item 207",25-01,0,5,-5,"within demand"
"Eco Market","UrbanX Books Item 208",25-01,0,4,-4,"within demand"
"Eco Market","Acme Sports Item 209",25-01,0,1,-1,"within demand"
"Eco Market","Nova Books Item 210",25-01,19,0,19,"inventory issue"
"Eco Market","Pulse Home Item 211",25-01,-3,1,-4,"within demand"
"Eco Market","UrbanX Books Item 212",25-01,-7,0,-7,"inventory issue"
"Eco Market","UrbanX Grocery Item 213",25-01,0,7,-7,"inventory issue"
"Eco Market","Luxe Electronics Item 214",25-01,2,0,2,"within demand"
"Eco Market","Freshly Home Item 216",25-01,-5,0,-5,"within demand"
"Eco Market","Acme Books Item 217",25-01,40,5,35,"inventory issue"
"Eco Market","Freshly Beauty Item 218",25-01,45,0,45,"inventory issue"
"Eco Market","Luxe Toys Item 219",25-01,-3,0,-3,"within demand"
"Eco Market","Acme Fashion Item 220",25-01,50,1,49,"inventory issue"
"Eco Market","Zenon Home Item 222",25-01,0,1,-1,"within demand"
"Eco Market","Freshly Beauty Item 223",25-01,-5,0,-5,"within demand"
"Eco Market","Acme Beauty Item 224",25-01,-1,3,-4,"within demand"
"Eco Market","UrbanX Fashion Item 225",25-01,-4,0,-4,"within demand"
"Eco Market","Zenon Fashion Item 226",25-01,-2,0,-2,"within demand"
"Eco Market","PlayOn Toys Item 228",25-01,0,4,-4,"within demand"
"Eco Market","Freshly Sports Item 229",25-01,0,6,-6,"inventory issue"
"Eco Market","Freshly Home Item 230",25-01,0,3,-3,"within demand"
"Eco Market","Acme Sports Item 231",25-01,-2,0,-2,"within demand"
"Eco Market","Zenon Grocery Item 232",25-01,0,5,-5,"within demand"
"Eco Market","Luxe Home Item 233",25-01,0,14,-14,"inventory issue"
"Eco Market","Crafto Beauty Item 234",25-01,40,5,35,"inventory issue"
"Eco Market","EcoWare Books Item 235",25-01,3,2,1,"within demand"
"Eco Market","UrbanX Toys Item 237",25-01,13,0,13,"inventory issue"
"Eco Market","Luxe Sports Item 240",25-01,37,0,37,"inventory issue"
"Eco Market","Crafto Beauty Item 241",25-01,-9,1,-10,"inventory issue"
"Eco Market","Nova Toys Item 242",25-01,3,1,2,"within demand"
"Eco Market","Freshly Fashion Item 243",25-01,41,1,40,"inventory issue"
"Eco Market","Freshly Grocery Item 244",25-01,-8,3,-11,"inventory issue"
"Eco Market","PlayOn Books Item 247",25-01,-5,0,-5,"within demand"
"Eco Market","Freshly Grocery Item 248",25-01,1,0,1,"within demand"
"Eco Market","Pulse Books Item 250",25-01,0,5,-5,"within demand"
"Eco Market","Freshly Books Item 251",25-01,-2,0,-2,"within demand"
"Eco Market","Freshly Sports Item 252",25-01,-5,0,-5,"within demand"
"Eco Market","Crafto Beauty Item 254",25-01,0,3,-3,"within demand"
"Eco Market","Zenon Fashion Item 255",25-01,43,2,41,"inventory issue"
"Eco Market","Freshly Fashion Item 256",25-01,0,6,-6,"inventory issue"
"Eco Market","Nova Books Item 257",25-01,-6,0,-6,"inventory issue"
"Eco Market","Zenon Toys Item 258",25-01,-5,2,-7,"inventory issue"
"Eco Market","EcoWare Electronics Item 259",25-01,2,3,-1,"within demand"
"Eco Market","Freshly Toys Item 261",25-01,-2,4,-6,"inventory issue"
"Eco Market","Acme Electronics Item 262",25-01,0,5,-5,"within demand"
"Eco Market","Nova Beauty Item 263",25-01,0,9,-9,"inventory issue"
"Eco Market","Pulse Home Item 265",25-01,-5,0,-5,"within demand"
"Eco Market","EcoWare Grocery Item 267",25-01,46,0,46,"inventory issue"
"Eco Market","PlayOn Grocery Item 269",25-01,30,10,20,"inventory issue"
"Eco Market","Pulse Beauty Item 270",25-01,1,4,-3,"within demand"
"Eco Market","Acme Grocery Item 271",25-01,-6,5,-11,"inventory issue"
"Eco Market","Pulse Sports Item 273",25-01,-2,0,-2,"within demand"
"Eco Market","PlayOn Beauty Item 275",25-01,1,10,-9,"inventory issue"
"Eco Market","Acme Electronics Item 276",25-01,-1,0,-1,"within demand"
"Eco Market","Zenon Grocery Item 277",25-01,8,0,8,"inventory issue"
"Eco Market","EcoWare Toys Item 279",25-01,38,0,38,"inventory issue"
"Eco Market","Crafto Electronics Item 280",25-01,-5,0,-5,"within demand"
"Eco Market","UrbanX Books Item 282",25-01,0,3,-3,"within demand"
"Eco Market","Pulse Home Item 285",25-01,-3,0,-3,"within demand"
"Eco Market","Crafto Sports Item 286",25-01,32,0,32,"inventory issue"
"Eco Market","UrbanX Home Item 287",25-01,0,12,-12,"inventory issue"
"Eco Market","Pulse Grocery Item 289",25-01,-7,0,-7,"inventory issue"
"Eco Market","Pulse Grocery Item 290",25-01,42,3,39,"inventory issue"
"Eco Market","Freshly Sports Item 291",25-01,26,5,21,"inventory issue"
"Eco Market","Acme Sports Item 292",25-01,-2,0,-2,"within demand"
"Eco Market","Acme Fashion Item 293",25-01,52,0,52,"inventory issue"
"Eco Market","Crafto Fashion Item 295",25-01,1,5,-4,"within demand"
"Eco Market","EcoWare Home Item 297",25-01,49,0,49,"inventory issue"
"Eco Market","UrbanX Books Item 298",25-01,0,6,-6,"inventory issue"
"Eco Market","Crafto Fashion Item 299",25-01,36,0,36,"inventory issue"
"Eco Market","Zenon Toys Item 300",25-01,-5,4,-9,"inventory issue"
"Eco Market","PlayOn Toys Item 1",25-02,-4,0,-4,"within demand"
"Eco Market","Freshly Books Item 2",25-02,-7,3,-10,"inventory issue"
"Eco Market","PlayOn Beauty Item 6",25-02,2,0,2,"within demand"
"Eco Market","PlayOn Toys Item 7",25-02,31,0,31,"inventory issue"
"Eco Market","Luxe Home Item 8",25-02,50,1,49,"inventory issue"
"Eco Market","Freshly Electronics Item 10",25-02,-4,5,-9,"inventory issue"
"Eco Market","UrbanX Fashion Item 12",25-02,0,7,-7,"inventory issue"
"Eco Market","EcoWare Toys Item 15",25-02,29,0,29,"inventory issue"
"Eco Market","EcoWare Fashion Item 16",25-02,42,0,42,"inventory issue"
"Eco Market","PlayOn Home Item 17",25-02,1,5,-4,"within demand"
"Eco Market","Nova Books Item 18",25-02,0,3,-3,"within demand"
"Eco Market","PlayOn Grocery Item 20",25-02,0,3,-3,"within demand"
"Eco Market","Luxe Books Item 21",25-02,22,5,17,"inventory issue"
"Eco Market","EcoWare Grocery Item 24",25-02,-4,2,-6,"inventory issue"
"Eco Market","Nova Electronics Item 25",25-02,0,5,-5,"within demand"
"Eco Market","Crafto Fashion Item 27",25-02,0,3,-3,"within demand"
"Eco Market","PlayOn Fashion Item 28",25-02,3,0,3,"within demand"
"Eco Market","Acme Books Item 29",25-02,31,4,27,"inventory issue"
"Eco Market","UrbanX Fashion Item 31",25-02,0,4,-4,"within demand"
"Eco Market","Acme Grocery Item 32",25-02,0,0,0,"within demand"
"Eco Market","EcoWare Fashion Item 34",25-02,8,3,5,"within demand"
"Eco Market","Luxe Home Item 35",25-02,-4,0,-4,"within demand"
"Eco Market","Pulse Grocery Item 36",25-02,0,5,-5,"within demand"
"Eco Market","Pulse Fashion Item 37",25-02,-2,3,-5,"within demand"
"Eco Market","Acme Grocery Item 38",25-02,44,0,44,"inventory issue"
"Eco Market","UrbanX Home Item 43",25-02,0,4,-4,"within demand"
"Eco Market","Pulse Beauty Item 46",25-02,27,0,27,"inventory issue"
"Eco Market","Luxe Sports Item 47",25-02,-5,0,-5,"within demand"
"Eco Market","Luxe Sports Item 48",25-02,0,8,-8,"inventory issue"
"Eco Market","Luxe Fashion Item 52",25-02,0,2,-2,"within demand"
"Eco Market","UrbanX Books Item 53",25-02,3,0,3,"within demand"
"Eco Market","EcoWare Electronics Item 54",25-02,3,3,0,"within demand"
"Eco Market","Luxe Beauty Item 55",25-02,0,2,-2,"within demand"
"Eco Market","PlayOn Electronics Item 57",25-02,-4,0,-4,"within demand"
"Eco Market","Pulse Home Item 59",25-02,2,2,0,"within demand"
"Eco Market","Nova Beauty Item 60",25-02,-4,0,-4,"within demand"
"Eco Market","EcoWare Books Item 61",25-02,6,0,6,"inventory issue"
"Eco Market","Acme Fashion Item 62",25-02,1,0,1,"within demand"
"Eco Market","Crafto Grocery Item 63",25-02,-3,0,-3,"within demand"
"Eco Market","Nova Electronics Item 64",25-02,0,2,-2,"within demand"
"Eco Market","Nova Electronics Item 66",25-02,0,8,-8,"inventory issue"
"Eco Market","EcoWare Books Item 68",25-02,0,1,-1,"within demand"
"Eco Market","Acme Books Item 69",25-02,31,0,31,"inventory issue"
"Eco Market","Acme Grocery Item 71",25-02,0,4,-4,"within demand"
"Eco Market","Crafto Sports Item 73",25-02,10,0,10,"inventory issue"
"Eco Market","UrbanX Sports Item 75",25-02,32,1,31,"inventory issue"
"Eco Market","Nova Books Item 76",25-02,-2,2,-4,"within demand"
"Eco Market","Pulse Home Item 77",25-02,0,4,-4,"within demand"
"Eco Market","Acme Electronics Item 81",25-02,0,4,-4,"within demand"
"Eco Market","Nova Electronics Item 82",25-02,25,0,25,"inventory issue"
"Eco Market","Pulse Electronics Item 83",25-02,0,2,-2,"within demand"
"Eco Market","Pulse Fashion Item 84",25-02,0,3,-3,"within demand"
"Eco Market","Luxe Fashion Item 86",25-02,2,0,2,"within demand"
"Eco Market","Nova Electronics Item 87",25-02,0,4,-4,"within demand"
"Eco Market","UrbanX Fashion Item 88",25-02,0,5,-5,"within demand"
"Eco Market","Pulse Fashion Item 90",25-02,-5,7,-12,"inventory issue"
"Eco Market","Acme Beauty Item 92",25-02,8,0,8,"inventory issue"
"Eco Market","Nova Home Item 94",25-02,33,0,33,"inventory issue"
"Eco Market","Luxe Toys Item 96",25-02,0,0,0,"within demand"
"Eco Market","Luxe Toys Item 97",25-02,0,1,-1,"within demand"
"Eco Market","Crafto Beauty Item 98",25-02,0,5,-5,"within demand"
"Eco Market","EcoWare Fashion Item 100",25-02,-1,0,-1,"within demand"
"Eco Market","Nova Toys Item 102",25-02,-9,1,-10,"inventory issue"
"Eco Market","Zenon Electronics Item 103",25-02,41,4,37,"inventory issue"
"Eco Market","Nova Fashion Item 104",25-02,45,0,45,"inventory issue"
"Eco Market","Acme Toys Item 105",25-02,33,0,33,"inventory issue"
"Eco Market","PlayOn Home Item 106",25-02,0,4,-4,"within demand"
"Eco Market","Freshly Home Item 107",25-02,-2,0,-2,"within demand"
"Eco Market","Zenon Toys Item 108",25-02,-1,4,-5,"within demand"
"Eco Market","Acme Electronics Item 109",25-02,-6,0,-6,"inventory issue"
"Eco Market","PlayOn Toys Item 110",25-02,-7,0,-7,"inventory issue"
"Eco Market","Acme Books Item 113",25-02,0,6,-6,"inventory issue"
"Eco Market","Zenon Toys Item 114",25-02,-4,0,-4,"within demand"
"Eco Market","PlayOn Books Item 115",25-02,0,5,-5,"within demand"
"Eco Market","Zenon Fashion Item 116",25-02,17,0,17,"inventory issue"
"Eco Market","Pulse Books Item 117",25-02,-2,0,-2,"within demand"
"Eco Market","Nova Home Item 118",25-02,28,0,28,"inventory issue"
"Eco Market","Acme Sports Item 119",25-02,0,2,-2,"within demand"
"Eco Market","Zenon Grocery Item 122",25-02,-6,0,-6,"inventory issue"
"Eco Market","Acme Sports Item 123",25-02,28,4,24,"inventory issue"
